name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,search_word,region,isin_region
上海交通职业技术学院(浦东校院),上海市,上海市,浦东新区,上海市浦东新区下盐路2888号,None,15c44abc262c12027c29bd78,15c44abc262c12027c29bd78,1,"{'tag': '教育培训;高等院校', 'navi_location': {'lng': 121.68709499828, 'lat': 31.073781618707}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=15c44abc262c12027c29bd78&output=html&source=placeapi_v2', 'overall_rating': '4.4', 'comment_num': '9', 'children': []}","{'lat': 31.073403, 'lng': 121.686591}",http://api.map.baidu.com/place/detail?uid=15c44abc262c12027c29bd78&output=html&source=placeapi_v2,教育培训;高等院校,education,大学,浦东新区,True
上海大学巴士汽车学院,上海市,上海市,浦东新区,上海市浦东新区新场镇下盐路2888号,(021)68159150,66530efd9b8aaa85ad080fb7,66530efd9b8aaa85ad080fb7,1,"{'tag': '教育培训;高等院校', 'navi_location': {'lng': 121.6870440392, 'lat': 31.073843665667}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=66530efd9b8aaa85ad080fb7&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'comment_num': '1', 'children': []}","{'lat': 31.073419, 'lng': 121.686373}",http://api.map.baidu.com/place/detail?uid=66530efd9b8aaa85ad080fb7&output=html&source=placeapi_v2,教育培训;高等院校,education,大学,浦东新区,True
name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,search_word,region,isin_region
上海旅游高等专科学校(上海市公路管理处会务中心东北),上海市,上海市,奉贤区,上海市奉贤区五四公路2011号(上海市公路管理处会务中心东北),None,08d519ab37791fcc4e776ea8,08d519ab37791fcc4e776ea8,1,"{'tag': '教育培训;高等院校', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=08d519ab37791fcc4e776ea8&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.879553, 'lng': 121.682858}",http://api.map.baidu.com/place/detail?uid=08d519ab37791fcc4e776ea8&output=html&source=placeapi_v2,教育培训;高等院校,education,大学,浦东新区,False
上海师范大学旅游学院(上海市公路管理处会务中心东北),上海市,上海市,奉贤区,五四公路2011,None,73c3ac87babb254ed518b7e2,73c3ac87babb254ed518b7e2,1,"{'tag': '教育培训;高等院校', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=73c3ac87babb254ed518b7e2&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'children': []}","{'lat': 30.879563, 'lng': 121.682861}",http://api.map.baidu.com/place/detail?uid=73c3ac87babb254ed518b7e2&output=html&source=placeapi_v2,教育培训;高等院校,education,大学,浦东新区,False
上海师范大学劲马产学研研究所,上海市,上海市,奉贤区,奉城镇川南奉公路9650号,None,7e4c3c7dd428fd276f3e1bc9,7e4c3c7dd428fd276f3e1bc9,1,"{'tag': '教育培训;科研机构', 'navi_location': {'lng': 121.65900638364, 'lat': 30.919127266557}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7e4c3c7dd428fd276f3e1bc9&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'comment_num': '1', 'children': []}","{'lat': 30.919151, 'lng': 121.6588}",http://api.map.baidu.com/place/detail?uid=7e4c3c7dd428fd276f3e1bc9&output=html&source=placeapi_v2,教育培训;科研机构,education,大学,浦东新区,False
name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,search_word,region,isin_region
上海高校知识服务平台上海海洋大学水产生物遗传育种中心,上海市,上海市,浦东新区,上海市浦东新区水产养殖工程技术研究所,None,44e8be865cbfcc4ac5effbb2,None,1,"{'tag': '教育培训;科研机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=44e8be865cbfcc4ac5effbb2&output=html&source=placeapi_v2', 'children': []}","{'lat': 31.00458, 'lng': 121.899941}",http://api.map.baidu.com/place/detail?uid=44e8be865cbfcc4ac5effbb2&output=html&source=placeapi_v2,教育培训;科研机构,education,大学,浦东新区,True
上海海洋大学科教园中试基地,上海市,上海市,浦东新区,上海市浦东新区,None,10a8fafe59c0f27d71455bef,None,1,"{'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=10a8fafe59c0f27d71455bef&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'comment_num': '1', 'children': []}","{'lat': 31.004457, 'lng': 121.899454}",http://api.map.baidu.com/place/detail?uid=10a8fafe59c0f27d71455bef&output=html&source=placeapi_v2,教育培训;培训机构,education,大学,浦东新区,True
上海市浦东新区社区科普大学书院镇分校,上海市,上海市,浦东新区,上海市浦东新区老芦公路1179附近,None,3c8bf0f4fcbeaab860685808,None,1,"{'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3c8bf0f4fcbeaab860685808&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.949502, 'lng': 121.872613}",http://api.map.baidu.com/place/detail?uid=3c8bf0f4fcbeaab860685808&output=html&source=placeapi_v2,教育培训;培训机构,education,大学,浦东新区,True
name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,search_word,region,isin_region
上海开放大学浦东东校教学点,上海市,上海市,浦东新区,新浜支路与普新路交叉口东100米,None,158f79c1ba5daf06b34c49ff,158f79c1ba5daf06b34c49ff,1,"{'tag': '教育培训;其他', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=158f79c1ba5daf06b34c49ff&output=html&source=placeapi_v2', 'children': []}","{'lat': 31.138774, 'lng': 121.742848}",http://api.map.baidu.com/place/detail?uid=158f79c1ba5daf06b34c49ff&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,True
上海市浦东新区社区科普大学祝桥镇分校,上海市,上海市,浦东新区,上海市浦东新区航亭环路与卫亭路交叉路口往东约200米(祝桥镇文化中心),None,da9b9d2676b9144c9cf7796f,None,1,"{'tag': '教育培训;其他', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=da9b9d2676b9144c9cf7796f&output=html&source=placeapi_v2', 'children': []}","{'lat': 31.107736, 'lng': 121.77292}",http://api.map.baidu.com/place/detail?uid=da9b9d2676b9144c9cf7796f&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,True
name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,search_word,region,isin_region
上海交通大学航空发动机研究院,上海市,上海市,浦东新区,上海市浦东新区江山路与层林路交叉路口往东约150米(临港产业制造园东南侧约250米),None,a06b1bbe80e378de1b94c62f,None,1,"{'tag': '教育培训;科研机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a06b1bbe80e378de1b94c62f&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.87591, 'lng': 121.843396}",http://api.map.baidu.com/place/detail?uid=a06b1bbe80e378de1b94c62f&output=html&source=placeapi_v2,教育培训;科研机构,education,大学,浦东新区,True
name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,search_word,region,isin_region
上海师范大学(奉贤校区)第五教学楼-A座,上海市,上海市,奉贤区,上海市奉贤区海思路100号上海师范大学奉贤校区,None,d3b8b3a7dd510a6ce115f985,cc21bf6aad5a44ee26d2bb79,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 121.52697413777, 'lat': 30.843558172975}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d3b8b3a7dd510a6ce115f985&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.843769, 'lng': 121.527581}",http://api.map.baidu.com/place/detail?uid=d3b8b3a7dd510a6ce115f985&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
上海开放大学附属高级中学(交慧分校),上海市,上海市,奉贤区,上海市奉贤区运河北路199号,(021)57418196,358df01176dc860552e5c594,358df01176dc860552e5c594,1,"{'tag': '教育培训;中学', 'navi_location': {'lng': 121.47445849967, 'lat': 30.931394799419}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=358df01176dc860552e5c594&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'comment_num': '6', 'children': []}","{'lat': 30.931164, 'lng': 121.474686}",http://api.map.baidu.com/place/detail?uid=358df01176dc860552e5c594&output=html&source=placeapi_v2,教育培训;中学,education,大学,浦东新区,False
上海应用技术大学8号学生公寓,上海市,上海市,奉贤区,上海市奉贤区海泉路100号,None,cda30e7df6a0d1e0873304cb,cda30e7df6a0d1e0873304cb,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=cda30e7df6a0d1e0873304cb&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.850663, 'lng': 121.516972}",http://api.map.baidu.com/place/detail?uid=cda30e7df6a0d1e0873304cb&output=html&source=placeapi_v2,房地产;宿舍,house,大学,浦东新区,False
上海应用技术大学奉贤校区-7号楼,上海市,上海市,奉贤区,上海市奉贤区奉柘公路附近,None,baa5808644a42f0affa77873,baa5808644a42f0affa77873,1,"{'tag': '教育培训;其他', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=baa5808644a42f0affa77873&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.851481, 'lng': 121.51739}",http://api.map.baidu.com/place/detail?uid=baa5808644a42f0affa77873&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
上海应用技术大学26号学生公寓,上海市,上海市,奉贤区,东运动场路与北辰中路交叉口东北100米,None,14da3832db906a6d2cb908d8,14da3832db906a6d2cb908d8,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=14da3832db906a6d2cb908d8&output=html&source=placeapi_v2', 'overall_rating': '4', 'children': []}","{'lat': 30.85275, 'lng': 121.519634}",http://api.map.baidu.com/place/detail?uid=14da3832db906a6d2cb908d8&output=html&source=placeapi_v2,房地产;宿舍,house,大学,浦东新区,False
华东理工大学奉贤校区学生公寓-17-20号,上海市,上海市,奉贤区,上海市奉贤区海思路999号华东理工大奉贤校区内恒爱路,None,dcee33ce7a15062c0482c21e,None,1,"{'tag': '房地产;宿舍', 'navi_location': {'lng': 121.51072534336, 'lat': 30.840051549625}, 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dcee33ce7a15062c0482c21e&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.839982, 'lng': 121.510716}",http://api.map.baidu.com/place/detail?uid=dcee33ce7a15062c0482c21e&output=html&source=placeapi_v2,房地产;宿舍,house,大学,浦东新区,False
上海应用技术大学奉贤校区14号楼,上海市,上海市,奉贤区,上海市奉贤区奉柘公路与西学子路交叉路口往南约150米(上海应用技术大学),None,547f1bbb92af95a71676434e,547f1bbb92af95a71676434e,1,"{'tag': '教育培训;其他', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=547f1bbb92af95a71676434e&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.849541, 'lng': 121.514178}",http://api.map.baidu.com/place/detail?uid=547f1bbb92af95a71676434e&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
上海应用技术大学-医务楼,上海市,上海市,奉贤区,上海市奉贤区海泉路100号,(021)60873290,3f278f2afcbced1c9703192f,3f278f2afcbced1c9703192f,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 121.51260055162, 'lat': 30.848255839365}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3f278f2afcbced1c9703192f&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'comment_num': '1', 'children': []}","{'lat': 30.848476, 'lng': 121.512322}",http://api.map.baidu.com/place/detail?uid=3f278f2afcbced1c9703192f&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
华东理工大学(奉贤校区)-大学生活动中心,上海市,上海市,奉贤区,海思路999号,(021)33612001,92b806d24e5ecd8379b55c38,92b806d24e5ecd8379b55c38,1,"{'tag': '文化传媒;文化宫', 'navi_location': {'lng': 121.51218195653, 'lat': 30.841807757809}, 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=92b806d24e5ecd8379b55c38&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.841975, 'lng': 121.512177}",http://api.map.baidu.com/place/detail?uid=92b806d24e5ecd8379b55c38&output=html&source=placeapi_v2,文化传媒;文化宫,enterprise,大学,浦东新区,False
上海市奉贤区社会主义学院(南桥宏伟路),上海市,上海市,奉贤区,南奉公路9503号,None,48eb0058559753ac2fe67b01,48eb0058559753ac2fe67b01,1,"{'tag': '教育培训;高等院校', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=48eb0058559753ac2fe67b01&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'comment_num': '1', 'children': []}","{'lat': 30.917952, 'lng': 121.471335}",http://api.map.baidu.com/place/detail?uid=48eb0058559753ac2fe67b01&output=html&source=placeapi_v2,教育培训;高等院校,education,大学,浦东新区,False
新东方(奉贤大学城校区),上海市,上海市,奉贤区,上海市奉贤区海思路789弄3号202室,4007021021,c74df283efea6631c4effbf2,None,1,"{'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c74df283efea6631c4effbf2&output=html&source=placeapi_v2', 'price': '0.0', 'children': []}","{'lat': 30.835581, 'lng': 121.517839}",http://api.map.baidu.com/place/detail?uid=c74df283efea6631c4effbf2&output=html&source=placeapi_v2,教育培训;培训机构,education,大学,浦东新区,False
华东理工大学奉贤校区实验1楼,上海市,上海市,奉贤区,海思路999号华东理工大学奉贤校区,None,bd227914223ec5a586420ec7,None,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 121.50858687769, 'lat': 30.837500612996}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bd227914223ec5a586420ec7&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'children': []}","{'lat': 30.83718, 'lng': 121.508767}",http://api.map.baidu.com/place/detail?uid=bd227914223ec5a586420ec7&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
华东理工大学奉贤校区学生公寓-6号楼,上海市,上海市,奉贤区,上海市奉贤区海思路999号华东理工大学奉贤校区,None,38d6de89391e030a0aa8d40b,38d6de89391e030a0aa8d40b,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=38d6de89391e030a0aa8d40b&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.838543, 'lng': 121.510428}",http://api.map.baidu.com/place/detail?uid=38d6de89391e030a0aa8d40b&output=html&source=placeapi_v2,房地产;宿舍,house,大学,浦东新区,False
奉贤大学城,上海市,上海市,奉贤区,上海师范大学63号楼,None,3aa547c6dab4830c593ac84f,3aa547c6dab4830c593ac84f,1,"{'tag': '公司企业;园区', 'type': 'enterprise', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3aa547c6dab4830c593ac84f&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.843426, 'lng': 121.518574}",http://api.map.baidu.com/place/detail?uid=3aa547c6dab4830c593ac84f&output=html&source=placeapi_v2,公司企业;园区,enterprise,大学,浦东新区,False
上海应用技术大学-工程训练一馆,上海市,上海市,奉贤区,海湾旅游区海泉路100号,None,3cc7b1981e90e8ca3586f48f,None,1,"{'tag': '教育培训;培训机构', 'navi_location': {'lng': 121.52202317636, 'lat': 30.850145309725}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3cc7b1981e90e8ca3586f48f&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'comment_num': '1', 'children': []}","{'lat': 30.84991, 'lng': 121.521714}",http://api.map.baidu.com/place/detail?uid=3cc7b1981e90e8ca3586f48f&output=html&source=placeapi_v2,教育培训;培训机构,education,大学,浦东新区,False
上海应用技术大学(奉贤校区)-学生公寓3号楼,上海市,上海市,奉贤区,海湾旅游区海湾旅游区海泉路100号,None,3e7eac366e151c42f503b8b2,1c5c1ff68f6f7cadcd04ef7a,1,"{'tag': '房地产;宿舍', 'navi_location': {'lng': 121.51934398466, 'lat': 30.851273168578}, 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3e7eac366e151c42f503b8b2&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.851569, 'lng': 121.518889}",http://api.map.baidu.com/place/detail?uid=3e7eac366e151c42f503b8b2&output=html&source=placeapi_v2,房地产;宿舍,house,大学,浦东新区,False
上海开放大学奉贤分校奉贤区社区学院(南桥曙光路),上海市,上海市,奉贤区,曙光路158号(近古华路),(021)57411963,91be031668d061952b201a6d,91be031668d061952b201a6d,1,"{'tag': '教育培训;成人教育', 'navi_location': {'lng': 121.47223621131, 'lat': 30.920676480619}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=91be031668d061952b201a6d&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.921178, 'lng': 121.4719}",http://api.map.baidu.com/place/detail?uid=91be031668d061952b201a6d&output=html&source=placeapi_v2,教育培训;成人教育,education,大学,浦东新区,False
上海应用技术大学化学与环境工程学院,上海市,上海市,奉贤区,海湾旅游区海泉路100号,None,c6e6010bf723df3dfa0cadba,None,1,"{'tag': '教育培训;其他', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c6e6010bf723df3dfa0cadba&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.851428, 'lng': 121.521677}",http://api.map.baidu.com/place/detail?uid=c6e6010bf723df3dfa0cadba&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
上海应用技术大学-城市建设与安全工程学院,上海市,上海市,奉贤区,上海市奉贤区奉炮公路1255号上海应用技术学院内,None,31331014565e86686da3cc66,31331014565e86686da3cc66,1,"{'tag': '教育培训;其他', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=31331014565e86686da3cc66&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.850183, 'lng': 121.522258}",http://api.map.baidu.com/place/detail?uid=31331014565e86686da3cc66&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
上海应用技术大学奉贤校区18号楼,上海市,上海市,奉贤区,海湾旅游区海湾旅游区海泉路100号,None,f7febd7f96ad38e84354d735,None,1,"{'tag': '房地产;宿舍', 'navi_location': {'lng': 121.51331021298, 'lat': 30.847341223386}, 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f7febd7f96ad38e84354d735&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.847175, 'lng': 121.513149}",http://api.map.baidu.com/place/detail?uid=f7febd7f96ad38e84354d735&output=html&source=placeapi_v2,房地产;宿舍,house,大学,浦东新区,False
name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,search_word,region,isin_region
上海师范大学(奉贤校区),上海市,上海市,奉贤区,上海市奉贤区海思路100号,(021)64322000,cb5e5dd8bf7cba03eb56fab2,cb5e5dd8bf7cba03eb56fab2,1,"{'tag': '教育培训;高等院校', 'navi_location': {'lng': 121.52765784618, 'lat': 30.84021599232}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=cb5e5dd8bf7cba03eb56fab2&output=html&source=placeapi_v2', 'overall_rating': '4.9', 'comment_num': '29', 'children': []}","{'lat': 30.843503, 'lng': 121.524084}",http://api.map.baidu.com/place/detail?uid=cb5e5dd8bf7cba03eb56fab2&output=html&source=placeapi_v2,教育培训;高等院校,education,大学,浦东新区,False
上海应用技术大学(奉贤校区),上海市,上海市,奉贤区,上海市奉贤区海泉路100号,(021)64941403,f473ac6274b641bfc61b751f,f473ac6274b641bfc61b751f,1,"{'tag': '教育培训;高等院校', 'navi_location': {'lng': 121.51885630808, 'lat': 30.845973195832}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f473ac6274b641bfc61b751f&output=html&source=placeapi_v2', 'overall_rating': '4.7', 'comment_num': '55', 'children': []}","{'lat': 30.848402, 'lng': 121.517148}",http://api.map.baidu.com/place/detail?uid=f473ac6274b641bfc61b751f&output=html&source=placeapi_v2,教育培训;高等院校,education,大学,浦东新区,False
华东理工大学(奉贤校区),上海市,上海市,奉贤区,上海市奉贤区海思路999号,(021)33612038,7df0952a6f0779e4f7eafcd2,7df0952a6f0779e4f7eafcd2,1,"{'tag': '教育培训;高等院校', 'navi_location': {'lng': 121.5130774746, 'lat': 30.833279282348}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7df0952a6f0779e4f7eafcd2&output=html&source=placeapi_v2', 'overall_rating': '4.7', 'comment_num': '37', 'children': []}","{'lat': 30.83673, 'lng': 121.510342}",http://api.map.baidu.com/place/detail?uid=7df0952a6f0779e4f7eafcd2&output=html&source=placeapi_v2,教育培训;高等院校,education,大学,浦东新区,False
上海应用技术大学(奉贤校区)-第一学科楼,上海市,上海市,奉贤区,海湾旅游区海泉路100号,None,5f961da00618d461b54f546e,None,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 121.52274242083, 'lat': 30.848984425452}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f961da00618d461b54f546e&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'comment_num': '1', 'children': []}","{'lat': 30.849147, 'lng': 121.523239}",http://api.map.baidu.com/place/detail?uid=5f961da00618d461b54f546e&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
华东理工大学(奉贤校区)-实验7楼,上海市,上海市,奉贤区,海思路999号华东理工大学奉贤校区,None,62fbd3732315fe86c6effbbe,None,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 121.51301752797, 'lat': 30.833347815359}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=62fbd3732315fe86c6effbbe&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'comment_num': '1', 'children': []}","{'lat': 30.833372, 'lng': 121.509717}",http://api.map.baidu.com/place/detail?uid=62fbd3732315fe86c6effbbe&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
上海师范大学(奉贤校区)-锦江国际理诺士酒店管理学院,上海市,上海市,奉贤区,上海市奉贤区海思路100号,(021)67285550,7b45aa5cb19387f8c33644d4,7b45aa5cb19387f8c33644d4,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 121.52806733425, 'lat': 30.842518581925}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7b45aa5cb19387f8c33644d4&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.843213, 'lng': 121.528075}",http://api.map.baidu.com/place/detail?uid=7b45aa5cb19387f8c33644d4&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
上海应用技术大学(奉贤校区)-第三学科楼,上海市,上海市,奉贤区,上海市奉贤区奉炮公路1255号,None,abc8ec6189dffba12cb908e0,abc8ec6189dffba12cb908e0,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 121.52140394562, 'lat': 30.851379419058}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=abc8ec6189dffba12cb908e0&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.851486, 'lng': 121.52176}",http://api.map.baidu.com/place/detail?uid=abc8ec6189dffba12cb908e0&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
上海应用技术大学(奉贤校区)-第四学科楼,上海市,上海市,奉贤区,海湾旅游区海泉路100号,None,9862fa2a78c9969c8505bf53,None,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 121.52001182181, 'lat': 30.849255683678}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9862fa2a78c9969c8505bf53&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'comment_num': '1', 'children': []}","{'lat': 30.849456, 'lng': 121.520244}",http://api.map.baidu.com/place/detail?uid=9862fa2a78c9969c8505bf53&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
华东理工大学奉贤校区-信息楼,上海市,上海市,奉贤区,上海市奉贤区海思路999号华东理工大奉贤校区内励志路,None,cd68e68a2c64e5c2f503b873,None,1,"{'tag': '教育培训;其他', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=cd68e68a2c64e5c2f503b873&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.837054, 'lng': 121.508592}",http://api.map.baidu.com/place/detail?uid=cd68e68a2c64e5c2f503b873&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
上海师范大学-第四教学楼,上海市,上海市,奉贤区,海思路100号上海师范大学奉贤校区,None,b8243c979de9a6c201294f54,None,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 121.52355542864, 'lat': 30.843109944737}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b8243c979de9a6c201294f54&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'comment_num': '1', 'children': []}","{'lat': 30.842736, 'lng': 121.524411}",http://api.map.baidu.com/place/detail?uid=b8243c979de9a6c201294f54&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
上海应用技术大学奉贤校区13号楼,上海市,上海市,奉贤区,上海市奉贤区奉柘公路与西学子路交叉路口往东南约150米(上海应用技术大学),None,4935fddbb94c81f1f72310e0,4935fddbb94c81f1f72310e0,1,"{'tag': '教育培训;其他', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4935fddbb94c81f1f72310e0&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.849917, 'lng': 121.514686}",http://api.map.baidu.com/place/detail?uid=4935fddbb94c81f1f72310e0&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
上海师范大学-第五教学楼,上海市,上海市,奉贤区,海港路100号上海师范大学奉贤校区,None,31a3b2090992bc9526e0a0db,None,1,"{'tag': '教育培训;其他', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=31a3b2090992bc9526e0a0db&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.843668, 'lng': 121.527291}",http://api.map.baidu.com/place/detail?uid=31a3b2090992bc9526e0a0db&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
上海应用技术大学第六学科楼,上海市,上海市,奉贤区,上海市奉贤区大学西路与环西路交叉口南100米,None,12606e65870f35e0b9df8fcc,None,1,"{'tag': '教育培训;其他', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=12606e65870f35e0b9df8fcc&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.846942, 'lng': 121.514051}",http://api.map.baidu.com/place/detail?uid=12606e65870f35e0b9df8fcc&output=html&source=placeapi_v2,教育培训;其他,education,大学,浦东新区,False
上海师范大学学生宿舍-10号楼,上海市,上海市,奉贤区,斑竹路与金桂路交叉口南100米,None,dfb01bd575f05e8bd12dd635,dfb01bd575f05e8bd12dd635,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dfb01bd575f05e8bd12dd635&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.844556, 'lng': 121.521875}",http://api.map.baidu.com/place/detail?uid=dfb01bd575f05e8bd12dd635&output=html&source=placeapi_v2,房地产;宿舍,house,大学,浦东新区,False
